Serie	Number	Date	Text	CreatedBy	CreatedDate	Account	Amount
V	80	2018-06-11	Arbetsgivaravgifter och avdragen skatt maj	info@belean.se	2018-07-08 10:22:28	2710	6401.00
V	80	2018-06-11	Arbetsgivaravgifter och avdragen skatt maj	info@belean.se	2018-07-08 10:22:28	2731	8640.00
V	81	2018-06-07	Utbildning	info@belean.se	2018-07-08 10:25:40	1930	-198.00
V	81	2018-06-07	Utbildning	info@belean.se	2018-07-08 10:25:40	2640	39.60
V	81	2018-06-07	Utbildning	info@belean.se	2018-07-08 10:25:40	7610	158.40
V	82	2018-06-11	Företagsförsäkring avdragsgill	info@belean.se	2018-07-08 10:32:49	1930	-3274.00
V	82	2018-06-11	Företagsförsäkring avdragsgill	info@belean.se	2018-07-08 10:32:49	6310	3274.00
V	83	2018-06-27	Inköp Förbrukningsinventarier	info@belean.se	2018-07-08 10:35:37	1930	-250.00
V	83	2018-06-27	Inköp Förbrukningsinventarier	info@belean.se	2018-07-08 10:35:37	2640	50.00
V	83	2018-06-27	Inköp Förbrukningsinventarier	info@belean.se	2018-07-08 10:35:37	5410	200.00
V	84	2018-06-30	Post	info@belean.se	2018-07-08 10:36:32	2890	-178.00
V	84	2018-06-30	Post	info@belean.se	2018-07-08 10:36:32	6250	178.00
V	85	2018-07-06	Utbildning	info@belean.se	2018-07-08 10:38:17	1940	-99.00
V	85	2018-07-06	Utbildning	info@belean.se	2018-07-08 10:38:17	2640	19.80
V	85	2018-07-06	Utbildning	info@belean.se	2018-07-08 10:38:17	7610	79.20
V	86	2018-06-29	E-bok	info@belean.se	2018-07-08 10:41:01	2640	38.40
V	86	2018-06-29	E-bok	info@belean.se	2018-07-08 10:41:01	2890	-192.00
V	86	2018-06-29	E-bok	info@belean.se	2018-07-08 10:41:01	6970	153.60
V	87	2018-06-11	Preliminärskatt Aktiebolag maj	info@belean.se	2018-07-08 10:47:16	1630	7977.00
V	87	2018-06-11	Preliminärskatt Aktiebolag maj	info@belean.se	2018-07-08 10:47:16	1630	-7977.00
V	87	2018-06-11	Preliminärskatt Aktiebolag maj	info@belean.se	2018-07-08 10:47:16	1930	-7977.00
V	87	2018-06-11	Preliminärskatt Aktiebolag maj	info@belean.se	2018-07-08 10:47:16	2510	7977.00
V	88	2018-06-21	Löneutbetalning juni	info@belean.se	2018-07-08 10:52:20	1930	-6330.00
V	88	2018-06-21	Löneutbetalning juni	info@belean.se	2018-07-08 10:52:20	2710	-6401.00
V	88	2018-06-21	Löneutbetalning juni	info@belean.se	2018-07-08 10:52:20	2731	-8640.00
V	88	2018-06-21	Löneutbetalning juni	info@belean.se	2018-07-08 10:52:20	2890	-14769.00
V	88	2018-06-21	Löneutbetalning juni	info@belean.se	2018-07-08 10:52:20	7210	27500.00
V	88	2018-06-21	Löneutbetalning juni	info@belean.se	2018-07-08 10:52:20	7510	8640.00
V	89	2018-06-29	Bankavgifter	info@belean.se	2018-07-08 11:08:18	1930	-368.00
V	89	2018-06-29	Bankavgifter	info@belean.se	2018-07-08 11:08:18	6570	368.00
V	90	2018-07-02	Pensionsförsäkring	info@belean.se	2018-07-08 11:09:30	1930	-7650.00
V	90	2018-07-02	Pensionsförsäkring	info@belean.se	2018-07-08 11:09:30	2514	-1855.89
V	90	2018-07-02	Pensionsförsäkring	info@belean.se	2018-07-08 11:09:30	7412	7650.00
V	90	2018-07-02	Pensionsförsäkring	info@belean.se	2018-07-08 11:09:30	7533	1855.89
V	91	2018-07-02	Pensionsförsäkring	info@belean.se	2018-07-08 11:11:58	1930	-1911.00
V	91	2018-07-02	Pensionsförsäkring	info@belean.se	2018-07-08 11:11:58	2514	-245.54
V	91	2018-07-02	Pensionsförsäkring	info@belean.se	2018-07-08 11:11:58	7412	1008.00
V	91	2018-07-02	Pensionsförsäkring	info@belean.se	2018-07-08 11:11:58	7533	245.54
V	91	2018-07-02	Pensionsförsäkring	info@belean.se	2018-07-08 11:11:58	7570	903.00
V	92	2018-06-11	Annullering V82: Företagsförsäkring avdragsgill	info@belean.se	2018-07-08 11:18:17	1930	3274.00
V	92	2018-06-11	Annullering V82: Företagsförsäkring avdragsgill	info@belean.se	2018-07-08 11:18:17	6310	-3274.00
V	93	2018-06-11	Företagsförsäkring	info@belean.se	2018-07-08 11:21:30	1930	-3319.00
V	93	2018-06-11	Företagsförsäkring	info@belean.se	2018-07-08 11:21:30	6310	3319.00
V	94	2018-01-26	Förbrukningsmaterial	info@belean.se	2018-07-08 11:27:52	2640	18.20
V	94	2018-01-26	Förbrukningsmaterial	info@belean.se	2018-07-08 11:27:52	2890	-91.00
V	94	2018-01-26	Förbrukningsmaterial	info@belean.se	2018-07-08 11:27:52	5460	72.80
V	95	2018-08-01	Flyttar balanserat kapital 	info@belean.se	2018-08-01 10:51:57	2091	29554.00
V	95	2018-08-01	Flyttar balanserat kapital 	info@belean.se	2018-08-01 10:51:57	2890	-29554.00
V	96	2018-06-11	Flyttar tillgångar mellan konton justerar v80	info@belean.se	2018-08-01 10:55:37	1610	-15041.00
V	96	2018-06-11	Flyttar tillgångar mellan konton justerar v80	info@belean.se	2018-08-01 10:55:37	1630	15041.00
V	97	2018-07-11	Inbetalning F-skatt	info@belean.se	2018-11-10 14:29:46	1630	7977.00
V	97	2018-07-11	Inbetalning F-skatt	info@belean.se	2018-11-10 14:29:46	1630	-7977.00
V	97	2018-07-11	Inbetalning F-skatt	info@belean.se	2018-11-10 14:29:46	1930	-7977.00
V	97	2018-07-11	Inbetalning F-skatt	info@belean.se	2018-11-10 14:29:46	2510	7977.00
V	98	2018-07-11	Löneskatter juni	info@belean.se	2018-11-10 14:50:37	1630	15041.00
V	98	2018-07-11	Löneskatter juni	info@belean.se	2018-11-10 14:50:37	1630	-15041.00
V	98	2018-07-11	Löneskatter juni	info@belean.se	2018-11-10 14:50:37	1930	-15041.00
V	98	2018-07-11	Löneskatter juni	info@belean.se	2018-11-10 14:50:37	2710	6401.00
V	98	2018-07-11	Löneskatter juni	info@belean.se	2018-11-10 14:50:37	2730	8640.00
V	99	2018-07-18	Mobiltelefon	info@belean.se	2018-11-10 15:07:30	1930	-2818.00
V	99	2018-07-18	Mobiltelefon	info@belean.se	2018-11-10 15:07:30	2640	563.60
V	99	2018-07-18	Mobiltelefon	info@belean.se	2018-11-10 15:07:30	6212	2254.40
V	100	2018-07-24	Löner i juli	info@belean.se	2018-11-10 15:13:41	1930	-21099.00
V	100	2018-07-24	Löner i juli	info@belean.se	2018-11-10 15:13:41	2710	-6401.00
V	100	2018-07-24	Löner i juli	info@belean.se	2018-11-10 15:13:41	2731	-8640.00
V	100	2018-07-24	Löner i juli	info@belean.se	2018-11-10 15:13:41	7210	27500.00
V	100	2018-07-24	Löner i juli	info@belean.se	2018-11-10 15:13:41	7510	8640.00
V	101	2018-05-31	Representation	info@belean.se	2018-11-10 15:16:36	2640	48.50
V	101	2018-05-31	Representation	info@belean.se	2018-11-10 15:16:36	2890	-388.00
V	101	2018-05-31	Representation	info@belean.se	2018-11-10 15:16:36	6072	339.50
V	102	2018-08-31	Pensionsförsäkring	info@belean.se	2018-11-10 15:17:49	1930	-7650.00
V	102	2018-08-31	Pensionsförsäkring	info@belean.se	2018-11-10 15:17:49	2514	-1855.89
V	102	2018-08-31	Pensionsförsäkring	info@belean.se	2018-11-10 15:17:49	7412	7650.00
V	102	2018-08-31	Pensionsförsäkring	info@belean.se	2018-11-10 15:17:49	7533	1855.89
V	103	2018-08-06	Utbildning	info@belean.se	2018-11-10 15:23:08	1930	-99.00
V	103	2018-08-06	Utbildning	info@belean.se	2018-11-10 15:23:08	2640	19.80
V	103	2018-08-06	Utbildning	info@belean.se	2018-11-10 15:23:08	7610	79.20
V	104	2018-07-31	Pensionsförsäkring	info@belean.se	2018-11-10 15:24:51	1930	-7650.00
V	104	2018-07-31	Pensionsförsäkring	info@belean.se	2018-11-10 15:24:51	2514	-1855.89
V	104	2018-07-31	Pensionsförsäkring	info@belean.se	2018-11-10 15:24:51	7412	7650.00
V	104	2018-07-31	Pensionsförsäkring	info@belean.se	2018-11-10 15:24:51	7533	1855.89
V	105	2018-10-08	Utbildning	info@belean.se	2018-11-10 15:28:06	1930	-99.00
V	105	2018-10-08	Utbildning	info@belean.se	2018-11-10 15:28:06	2640	19.80
V	105	2018-10-08	Utbildning	info@belean.se	2018-11-10 15:28:06	7610	79.20
V	106	2018-10-16	Mobiltelefon	info@belean.se	2018-11-10 15:29:05	1930	-646.00
V	106	2018-10-16	Mobiltelefon	info@belean.se	2018-11-10 15:29:05	2640	129.20
V	106	2018-10-16	Mobiltelefon	info@belean.se	2018-11-10 15:29:05	6212	516.80
V	107	2018-09-10	Utbildning	info@belean.se	2018-11-10 15:30:04	1930	-99.00
V	107	2018-09-10	Utbildning	info@belean.se	2018-11-10 15:30:04	2640	19.80
V	107	2018-09-10	Utbildning	info@belean.se	2018-11-10 15:30:04	7610	79.20
V	108	2018-08-16	Representation	info@belean.se	2018-11-10 15:31:36	2640	60.67
V	108	2018-08-16	Representation	info@belean.se	2018-11-10 15:31:36	2890	-438.00
V	108	2018-08-16	Representation	info@belean.se	2018-11-10 15:31:36	6072	377.33
V	109	2018-08-01	Folksamplan	info@belean.se	2018-11-10 15:38:56	1930	-1911.00
V	109	2018-08-01	Folksamplan	info@belean.se	2018-11-10 15:38:56	2514	-245.54
V	109	2018-08-01	Folksamplan	info@belean.se	2018-11-10 15:38:56	7412	1008.00
V	109	2018-08-01	Folksamplan	info@belean.se	2018-11-10 15:38:56	7533	245.54
V	109	2018-08-01	Folksamplan	info@belean.se	2018-11-10 15:38:56	7570	903.00
V	110	2018-04-04	Representation	info@belean.se	2018-11-10 15:42:37	2640	67.00
V	110	2018-04-04	Representation	info@belean.se	2018-11-10 15:42:37	2890	-335.00
V	110	2018-04-04	Representation	info@belean.se	2018-11-10 15:42:37	6072	268.00
V	111	2018-05-23	Representation	info@belean.se	2018-11-10 15:43:46	2640	25.71
V	111	2018-05-23	Representation	info@belean.se	2018-11-10 15:43:46	2890	-240.00
V	111	2018-05-23	Representation	info@belean.se	2018-11-10 15:43:46	6072	214.29
V	112	2018-07-31	Bankavgifter	info@belean.se	2018-11-10 15:46:44	1930	-50.00
V	112	2018-07-31	Bankavgifter	info@belean.se	2018-11-10 15:46:44	6570	50.00
V	113	2018-08-31	Bankavgifter	info@belean.se	2018-11-10 15:47:22	1930	-50.00
V	113	2018-08-31	Bankavgifter	info@belean.se	2018-11-10 15:47:22	6570	50.00
V	114	2018-10-31	Bankavgifter	info@belean.se	2018-11-10 15:48:07	1930	-50.00
V	114	2018-10-31	Bankavgifter	info@belean.se	2018-11-10 15:48:07	6570	50.00
V	115	2018-09-28	Bankavgifter	info@belean.se	2018-11-10 15:48:37	1930	-365.00
V	115	2018-09-28	Bankavgifter	info@belean.se	2018-11-10 15:48:37	6570	365.00
V	116	2018-08-14	Sociala avgifter	info@belean.se	2018-11-10 16:51:04	1630	15041.00
V	116	2018-08-14	Sociala avgifter	info@belean.se	2018-11-10 16:51:04	1630	-15041.00
V	116	2018-08-14	Sociala avgifter	info@belean.se	2018-11-10 16:51:04	1930	-15041.00
V	116	2018-08-14	Sociala avgifter	info@belean.se	2018-11-10 16:51:04	2710	6401.00
V	116	2018-08-14	Sociala avgifter	info@belean.se	2018-11-10 16:51:04	2731	8640.00
V	117	2018-08-14	Inbetalning F-skatt	info@belean.se	2018-11-10 16:51:51	1630	7977.00
V	117	2018-08-14	Inbetalning F-skatt	info@belean.se	2018-11-10 16:51:51	1630	-7977.00
V	117	2018-08-14	Inbetalning F-skatt	info@belean.se	2018-11-10 16:51:51	1930	-7977.00
V	117	2018-08-14	Inbetalning F-skatt	info@belean.se	2018-11-10 16:51:51	2510	7977.00
V	118	2018-08-23	Lön augusti	info@belean.se	2018-11-10 16:53:49	1930	-21099.00
V	118	2018-08-23	Lön augusti	info@belean.se	2018-11-10 16:53:49	2710	-6401.00
V	118	2018-08-23	Lön augusti	info@belean.se	2018-11-10 16:53:49	2731	-8640.00
V	118	2018-08-23	Lön augusti	info@belean.se	2018-11-10 16:53:49	7210	27500.00
V	118	2018-08-23	Lön augusti	info@belean.se	2018-11-10 16:53:49	7510	8640.00
V	119	2018-09-11	Inbetalning F-skatt	info@belean.se	2018-11-10 16:54:47	1630	7977.00
V	119	2018-09-11	Inbetalning F-skatt	info@belean.se	2018-11-10 16:54:47	1630	-7977.00
V	119	2018-09-11	Inbetalning F-skatt	info@belean.se	2018-11-10 16:54:47	1930	-7977.00
V	119	2018-09-11	Inbetalning F-skatt	info@belean.se	2018-11-10 16:54:47	2510	7977.00
V	120	2018-10-11	Inbetalning F-skatt	info@belean.se	2018-11-10 16:55:29	1630	7628.00
V	120	2018-10-11	Inbetalning F-skatt	info@belean.se	2018-11-10 16:55:29	1630	-7628.00
V	120	2018-10-11	Inbetalning F-skatt	info@belean.se	2018-11-10 16:55:29	1930	-7628.00
V	120	2018-10-11	Inbetalning F-skatt	info@belean.se	2018-11-10 16:55:29	2510	7628.00
V	121	2018-09-11	Sociala avgifter	info@belean.se	2018-11-10 16:57:55	1630	15041.00
V	121	2018-09-11	Sociala avgifter	info@belean.se	2018-11-10 16:57:55	1630	-15041.00
V	121	2018-09-11	Sociala avgifter	info@belean.se	2018-11-10 16:57:55	1930	-15041.00
V	121	2018-09-11	Sociala avgifter	info@belean.se	2018-11-10 16:57:55	2710	6401.00
V	121	2018-09-11	Sociala avgifter	info@belean.se	2018-11-10 16:57:55	2730	8640.00
V	122	2018-10-17	Friskvård	info@belean.se	2018-11-10 17:06:53	2640	28.30
V	122	2018-10-17	Friskvård	info@belean.se	2018-11-10 17:06:53	2890	-500.00
V	122	2018-10-17	Friskvård	info@belean.se	2018-11-10 17:06:53	7699	471.70
V	123	2018-09-08	Friskvård	info@belean.se	2018-11-10 17:08:37	2890	-200.00
V	123	2018-09-08	Friskvård	info@belean.se	2018-11-10 17:08:37	7699	200.00
V	124	2018-10-01	Pensionsförsäkring	info@belean.se	2018-11-10 17:09:19	1930	-7650.00
V	124	2018-10-01	Pensionsförsäkring	info@belean.se	2018-11-10 17:09:19	2514	-1855.89
V	124	2018-10-01	Pensionsförsäkring	info@belean.se	2018-11-10 17:09:19	7412	7650.00
V	124	2018-10-01	Pensionsförsäkring	info@belean.se	2018-11-10 17:09:19	7533	1855.89
V	125	2018-10-31	Pensionsförsäkring	info@belean.se	2018-11-10 17:11:25	1930	-7650.00
V	125	2018-10-31	Pensionsförsäkring	info@belean.se	2018-11-10 17:11:25	2514	-1855.89
V	125	2018-10-31	Pensionsförsäkring	info@belean.se	2018-11-10 17:11:25	7412	7650.00
V	125	2018-10-31	Pensionsförsäkring	info@belean.se	2018-11-10 17:11:25	7533	1855.89
V	126	2018-09-11	Annullering V119: Inbetalning F-skatt	info@belean.se	2018-11-10 17:19:43	1630	-7977.00
V	126	2018-09-11	Annullering V119: Inbetalning F-skatt	info@belean.se	2018-11-10 17:19:43	1630	7977.00
V	126	2018-09-11	Annullering V119: Inbetalning F-skatt	info@belean.se	2018-11-10 17:19:43	1930	7977.00
V	126	2018-09-11	Annullering V119: Inbetalning F-skatt	info@belean.se	2018-11-10 17:19:43	2510	-7977.00
V	127	2018-09-11	Inbetalning F-skatt	info@belean.se	2018-11-10 17:19:43	1630	7977.00
V	127	2018-09-11	Inbetalning F-skatt	info@belean.se	2018-11-10 17:19:43	1630	-7628.00
V	127	2018-09-11	Inbetalning F-skatt	info@belean.se	2018-11-10 17:19:43	1930	-7977.00
V	127	2018-09-11	Inbetalning F-skatt	info@belean.se	2018-11-10 17:19:43	2510	7628.00
V	128	2018-11-07	Utbildning	info@belean.se	2019-01-05 11:19:46	1930	-99.00
V	128	2018-11-07	Utbildning	info@belean.se	2019-01-05 11:19:46	2640	19.80
V	128	2018-11-07	Utbildning	info@belean.se	2019-01-05 11:19:46	7610	79.20
V	129	2018-11-12	Inköp förbrukningsinventarier	info@belean.se	2019-01-05 11:22:21	1930	-1190.95
V	129	2018-11-12	Inköp förbrukningsinventarier	info@belean.se	2019-01-05 11:22:21	2640	225.60
V	129	2018-11-12	Inköp förbrukningsinventarier	info@belean.se	2019-01-05 11:22:21	5410	965.35
V	130	2018-11-30	Pensionsförsäkring	info@belean.se	2019-01-05 11:23:34	1930	-7650.00
V	130	2018-11-30	Pensionsförsäkring	info@belean.se	2019-01-05 11:23:34	2514	-1855.89
V	130	2018-11-30	Pensionsförsäkring	info@belean.se	2019-01-05 11:23:34	7412	7650.00
V	130	2018-11-30	Pensionsförsäkring	info@belean.se	2019-01-05 11:23:34	7533	1855.89
V	131	2018-12-31	Inköp förbrukningsinventarier	info@belean.se	2019-01-05 11:36:45	2440	-3303.00
V	131	2018-12-31	Inköp förbrukningsinventarier	info@belean.se	2019-01-05 11:36:45	2640	660.60
V	131	2018-12-31	Inköp förbrukningsinventarier	info@belean.se	2019-01-05 11:36:45	5410	2642.40
V	132	2018-11-11	Inköp förbrukningsinventarier	info@belean.se	2019-01-05 11:38:09	2640	70.00
V	132	2018-11-11	Inköp förbrukningsinventarier	info@belean.se	2019-01-05 11:38:09	2890	-350.00
V	132	2018-11-11	Inköp förbrukningsinventarier	info@belean.se	2019-01-05 11:38:09	5410	280.00
V	133	2018-12-10	Utbildning	info@belean.se	2019-01-05 11:39:01	1930	-99.00
V	133	2018-12-10	Utbildning	info@belean.se	2019-01-05 11:39:01	2640	19.80
V	133	2018-12-10	Utbildning	info@belean.se	2019-01-05 11:39:01	7610	79.20
V	134	2018-05-16	Inköp förbrukningsinventarier	info@belean.se	2019-01-05 11:59:04	2640	1487.00
V	134	2018-05-16	Inköp förbrukningsinventarier	info@belean.se	2019-01-05 11:59:04	2890	-7435.00
V	134	2018-05-16	Inköp förbrukningsinventarier	info@belean.se	2019-01-05 11:59:04	5410	5948.00
V	135	2018-06-07	Inköp förbrukningsinventarier	info@belean.se	2019-01-05 12:00:13	2640	479.80
V	135	2018-06-07	Inköp förbrukningsinventarier	info@belean.se	2019-01-05 12:00:13	2890	-2399.00
V	135	2018-06-07	Inköp förbrukningsinventarier	info@belean.se	2019-01-05 12:00:13	5410	1919.20
V	136	2018-06-07	Inköp tjänst EU land	info@belean.se	2019-01-05 12:07:41	2614	-30.25
V	136	2018-06-07	Inköp tjänst EU land	info@belean.se	2019-01-05 12:07:41	2645	30.25
V	136	2018-06-07	Inköp tjänst EU land	info@belean.se	2019-01-05 12:07:41	2890	-121.00
V	136	2018-06-07	Inköp tjänst EU land	info@belean.se	2019-01-05 12:07:41	4535	121.00
V	137	2018-06-08	Inköp tjänst EU land	info@belean.se	2019-01-05 12:08:46	2614	-30.50
V	137	2018-06-08	Inköp tjänst EU land	info@belean.se	2019-01-05 12:08:46	2645	30.50
V	137	2018-06-08	Inköp tjänst EU land	info@belean.se	2019-01-05 12:08:46	2890	-122.00
V	137	2018-06-08	Inköp tjänst EU land	info@belean.se	2019-01-05 12:08:46	4535	122.00
V	138	2018-11-26	Inköp förbrukningsinventarier	info@belean.se	2019-01-05 12:11:03	2640	258.00
V	138	2018-11-26	Inköp förbrukningsinventarier	info@belean.se	2019-01-05 12:11:03	2890	-1290.00
V	138	2018-11-26	Inköp förbrukningsinventarier	info@belean.se	2019-01-05 12:11:03	5410	1032.00
V	139	2018-11-30	Bankavgifter	info@belean.se	2019-01-05 12:23:25	1930	-50.00
V	139	2018-11-30	Bankavgifter	info@belean.se	2019-01-05 12:23:25	6570	50.00
V	140	2018-12-31	Bankavgifter	info@belean.se	2019-01-05 12:24:11	1930	-360.50
V	140	2018-12-31	Bankavgifter	info@belean.se	2019-01-05 12:24:11	6570	360.50
V	141	2018-11-12	Inbetalning F-skatt	info@belean.se	2019-01-05 12:27:33	1630	7628.00
V	141	2018-11-12	Inbetalning F-skatt	info@belean.se	2019-01-05 12:27:33	1630	-7628.00
V	141	2018-11-12	Inbetalning F-skatt	info@belean.se	2019-01-05 12:27:33	1930	-7628.00
V	141	2018-11-12	Inbetalning F-skatt	info@belean.se	2019-01-05 12:27:33	2510	7628.00
V	142	2018-12-11	F-skatt november	info@belean.se	2019-01-05 12:29:43	1630	-7628.00
V	142	2018-12-11	F-skatt november	info@belean.se	2019-01-05 12:29:43	1630	7628.00
V	142	2018-12-11	F-skatt november	info@belean.se	2019-01-05 12:29:43	1930	-7628.00
V	142	2018-12-11	F-skatt november	info@belean.se	2019-01-05 12:29:43	2510	7628.00
V	143	2018-12-31	F-skatt december	info@belean.se	2019-01-05 12:34:48	2510	7628.00
V	143	2018-12-31	F-skatt december	info@belean.se	2019-01-05 12:34:48	2940	-7628.00
V	144	2018-12-31	Justering av bokföringen	info@belean.se	2019-01-05 14:44:36	1680	-421.00
V	144	2018-12-31	Justering av bokföringen	info@belean.se	2019-01-05 14:44:36	2490	-613.00
V	144	2018-12-31	Justering av bokföringen	info@belean.se	2019-01-05 14:44:36	6992	613.00
V	144	2018-12-31	Justering av bokföringen	info@belean.se	2019-01-05 14:44:36	6992	421.00
V	145	2018-12-31	Justera konto för bokföring	info@belean.se	2019-01-05 15:10:15	2730	17278.00
V	145	2018-12-31	Justera konto för bokföring	info@belean.se	2019-01-05 15:10:15	2731	-17281.32
V	145	2018-12-31	Justera konto för bokföring	info@belean.se	2019-01-05 15:10:15	8423	3.32
V	146	2018-12-31	Annullering V145: Justera konto för bokföring	info@belean.se	2019-01-05 15:11:43	2730	-17278.00
V	146	2018-12-31	Annullering V145: Justera konto för bokföring	info@belean.se	2019-01-05 15:11:43	2731	17281.32
V	146	2018-12-31	Annullering V145: Justera konto för bokföring	info@belean.se	2019-01-05 15:11:43	8423	-3.32
V	147	2018-12-31	Justera konto för bokföring	info@belean.se	2019-01-05 15:11:43	2730	-17278.00
V	147	2018-12-31	Justera konto för bokföring	info@belean.se	2019-01-05 15:11:43	2731	17281.32
V	147	2018-12-31	Justera konto för bokföring	info@belean.se	2019-01-05 15:11:43	8423	-3.32
V	148	2018-12-31	Årets skatt	info@belean.se	2019-01-05 22:09:56	2512	-61998.00
V	148	2018-12-31	Årets skatt	info@belean.se	2019-01-05 22:09:56	8910	61998.00
V	149	2018-12-31	Bokslut	info@belean.se	2019-01-05 22:10:08	2099	-214822.78
V	149	2018-12-31	Bokslut	info@belean.se	2019-01-05 22:10:08	8999	214822.78
V	150	2018-12-31	justering av fel i bokföring	info@belean.se	2019-01-06 13:10:43	2710	-9663.00
V	150	2018-12-31	justering av fel i bokföring	info@belean.se	2019-01-06 13:10:43	6992	9663.00
V	151	2018-12-31	Annullering V149: Bokslut	info@belean.se	2019-01-06 13:12:10	2099	214822.78
V	151	2018-12-31	Annullering V149: Bokslut	info@belean.se	2019-01-06 13:12:10	8999	-214822.78
V	152	2018-12-31	Annullering V148: Årets skatt	info@belean.se	2019-01-06 13:12:40	2512	61998.00
V	152	2018-12-31	Annullering V148: Årets skatt	info@belean.se	2019-01-06 13:12:40	8910	-61998.00
V	153	2018-12-31	Årets skatt	info@belean.se	2019-01-06 13:48:30	2512	-61998.00
V	153	2018-12-31	Årets skatt	info@belean.se	2019-01-06 13:48:30	8910	61998.00
V	154	2018-12-31	Bokslut	info@belean.se	2019-01-06 13:48:42	2099	-205159.78
V	154	2018-12-31	Bokslut	info@belean.se	2019-01-06 13:48:42	8999	205159.78
V	155	2018-12-31	Boka om moms 2017	info@belean.se	2020-02-10 20:12:24	2610	-475279.18
V	155	2018-12-31	Boka om moms 2017	info@belean.se	2020-02-10 20:12:24	2611	475279.18
